id,average_rating,title,imdbId
8998,3.5,That's Entertainment (1974),72272
8999,4,"That's Entertainment, Part II (1976)",75323
9000,3.5,That's Entertainment! III (1994),111408
9001,4,"Wackiest Ship in the Army, The (1960)",54453
9004,3.5,D.A.R.Y.L. (1985),88979
9005,2.5,Fire in the Sky (1993),106912
9010,5,Love Me If You Dare (Jeux d'enfants) (2003),364517
9012,4,Ruby Gentry (1952),45109
9018,3.666666667,Control Room (2004),391024
25737,0.5,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",11237
25744,4.5,Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922),13257
25750,4.3,Sherlock Jr. (1924),15324
25752,4,"Freshman, The (1925)",15841
25753,3.5,Greed (1924),15881
25755,3.5,"Phantom of the Opera, The (1925)",16220
25763,2,"Pandora's Box (Büchse der Pandora, Die) (1929)",18737
25764,4.5,"Cameraman, The (1928)",18742
25769,4,"Steamboat Bill, Jr. (1928)",19421
25771,3.35,"Andalusian Dog, An (Chien andalou, Un) (1929)",20530
25773,4,Little Caesar (1931),21079
25774,3,"Golden Age, The (Âge d'Or, L') (1930)",21577
25777,3.666666667,Monkey Business (1931),22158
25788,3.5,Scarface (1932),23427
25792,3.5,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)",23634
25795,4,Dinner at Eight (1933),23948
25801,5,She Done Him Wrong (1933),24548
25805,3.833333333,"Atalante, L' (1934)",24844
25807,3,"Black Cat, The (1934)",24894
25825,3.75,Fury (1936),27652
25826,0.5,Libeled Lady (1936),27884
25827,3.5,Mr. Deeds Goes to Town (1936),27996
25828,4,"Petrified Forest, The (1936)",28096
25839,3.5,Nothing Sacred (1937),29322
25841,2.5,Stage Door (1937),29604
25842,3.5,Topper (1937),29682
25850,3.875,Holiday (1938),30241
25852,5,Gaslight (1940),31359
25856,4,Wuthering Heights (1939),32145
25865,4,"Letter, The (1940)",32701
25868,3.666666667,Ball of Fire (1941),33373
25874,1.75,Never Give a Sucker an Even Break (1941),33945
25882,4.5,"Hard Way, The (1943)",34828
25886,4,Random Harvest (1942),35238
25891,2.75,Heaven Can Wait (1943),35979
25898,3.5,Day of Wrath (Vredens dag) (1943),36506
25900,3.5,"Curse of the Cat People, The (1944)",36733
25901,0.5,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",36910
25904,3.5,Ministry of Fear (1944),37075
25906,2.5,Mr. Skeffington (1944),37094
25911,3,"Woman in the Window, The (1944)",37469
25916,2.5,They Were Expendable (1945),38160
25920,3.5,"Blue Dahlia, The (1946)",38369
25929,4,Nightmare Alley (1947),39661
25930,3.5,Odd Man Out (1947),39677
25937,2.833333333,Easter Parade (1948),40308
25940,2.5,"Lady from Shanghai, The (1947)",40525
25941,4,Letter from an Unknown Woman (1948),40536
25945,4.5,They Live by Night (1949),40872
25947,4.25,Unfaithfully Yours (1948),40919
25952,4.25,"Letter to Three Wives, A (1949)",41587
25962,4,King Solomon's Mines (1950),42646
25965,2,Summer Stock (1950),43012
25971,3.75,Carrie (1952),44486
25972,4,Clash by Night (1952),44502
25993,2.5,Magnificent Obsession (1954),47203
25995,3.5,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),47444
25996,4.5,"Star Is Born, A (1954)",47522
25999,4.5,The Wild One (1953),47677
26003,3.5,Night and Fog (Nuit et brouillard) (1955),48434
26005,3.5,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),48579
26007,4.5,"Unknown Soldier, The (Tuntematon sotilas) (1955)",48752
26009,0.5,"Burmese Harp, The (Biruma no tategoto) (1956)",49012
26010,3,Carousel (1956),49055
26012,3.5,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),49710
26013,2.5,Rodan (Sora no daikaijû Radon) (1956),49782
26025,2,"Spirit of St. Louis, The (1957)",51003
26052,3.75,Pickpocket (1959),53168
26079,4,David and Lisa (1962),55892
26082,4.5,Harakiri (Seppuku) (1962),56058
26084,3.75,"Music Man, The (1962)",56262
26085,3,Mutiny on the Bounty (1962),56264
26086,4,"Occurrence at Owl Creek Bridge, An (La rivière du hibou) (1962)",56300
26093,3.5,"Wonderful World of the Brothers Grimm, The (1962)",56700
26094,5,"Eclisse, L' (Eclipse) (1962)",56736
26111,3.333333333,Becket (1964),57877
26116,3,"Hush... Hush, Sweet Charlotte (1964)",58213
26117,3.5,"Killers, The (1964)",58262
26122,3.5,Onibaba (1964),58430
26125,3.5,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",58606
26131,4.083333333,"Battle of Algiers, The (La battaglia di Algeri) (1966)",58946
26133,3.375,"Charlie Brown Christmas, A (1965)",59026
26147,4.5,"Thousand Clowns, A (1965)",59798
26150,5,Andrei Rublev (Andrey Rublyov) (1969),60107
26151,5,Au Hasard Balthazar (1966),60138
26152,4,Batman (1966),60153
26157,0.5,Manos: The Hands of Fate (1966),60666
26160,3.5,Asterix and the Gauls (Astérix le Gaulois) (1967),61369
26163,4,Don't Look Back (1967),61589
26164,4,Fando and Lis (Fando y Lis) (1968),61643
26171,3.75,Play Time (a.k.a. Playtime) (1967),62136
26172,4,Point Blank (1967),62138
26176,3,Titicut Follies (1967),62374
26178,3.666666667,Two for the Road (1967),62407
26180,3.5,Up the Down Staircase (1967),62425
26188,0.5,"Heart Is a Lonely Hunter, The (1968)",63050
26198,3,"Yours, Mine and Ours (1968)",63829
26199,4,Alice's Restaurant (1969),64002
26208,4,My Night At Maud's (Ma Nuit Chez Maud) (1969),64612
26228,4,"Swedish Love Story, A (Kärlekshistoria, En) (1970)",65955
26229,3.5,"Landlord, The (1970)",65963
26231,3.833333333,Performance (1970),66214
26241,4,The Devils (1971),66993
26242,4,Duel (1971),67023
26251,4,Mon Oncle Antoine (1971),67439
26258,4,"Topo, El (1970)",67866
26265,3.5,Dr. Phibes Rises Again (1972),68503
26268,4,The Tall Blond Man with One Black Shoe (1972),68655
26271,4,Lady Sings the Blues (1972),68828
26294,3.75,My Name Is Nobody (Il Mio nome è Nessuno) (1973),70215
26302,3.5,Scarecrow (1973),70643
26303,2.5,Sisters (1973),70698
26313,3.75,California Split (1974),71269
26317,2,Emmanuelle (1974),71464
26318,4.5,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",71487
26320,2.5,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973),71508
26322,3.5,Gone in 60 Seconds (1974),71571
26323,4.5,"Groove Tube, The (1974)",71583
26324,3.5,Harry and Tonto (1974),71598
26325,4,Hearts and Minds (1974),71604
26326,4.5,"Holy Mountain, The (Montaña sagrada, La) (1973)",71615
26338,3,Cousin cousine (1975),72826
26342,3.5,"Farewell, My Lovely (1975)",72973
26346,3,"Story of Adele H., The (Histoire d'Adèle H., L') (1975)",73114
26349,3.5,Night Moves (1975),73453
26350,4.5,"Passenger, The (Professione: reporter) (1975)",73580
26366,2.25,Harlan County U.S.A. (1976),74605
26371,2.5,The Missouri Breaks (1976),74906
26375,2.5,Silver Streak (1976),75223
26386,3.75,High Anxiety (1977),76141
26391,2,"New York, New York (1977)",76451
26393,3.5,Sorcerer (1977),76740
26394,3,"Turning Point, The (1977)",76843
26400,4.5,Gates of Heaven (1978),77598
26403,4,"Hobbit, The (1977)",77687
26404,2.5,In Praise of Older Women (1978),77728
26409,1,"Clonus Horror, The (1979)",78062
26413,4,Snake in the Eagle's Shadow (Se ying diu sau) (1978),78252
26414,3.5,"Wedding, A (1978)",78481
26422,5,Hair (1979),79261
26425,3.5,"In-Laws, The (1979)",79336
26430,1,"Luna, La (1979)",79495
26435,2.5,Starting Over (1979),79948
26462,3,Bad Boys (1983),85210
26464,3,Blue Thunder (1983),85255
26467,1,"Day After, The (1983)",85404
26471,2,Eddie Murphy Delirious (1983),85474
26472,3.833333333,"Norte, El (1984)",85482
26480,3,"Raiders of Atlantis, The (1983)",86135
26485,0.5,Rumble Fish (1983),86216
26487,2,Star 80 (1983),86355
26492,3.5,Twilight Zone: The Movie (1983),86491
26494,3.833333333,Suburbia (1984),86589
26501,5,Choose Me (1984),87054
26505,4.5,Comfort and Joy (1984),87072
26509,4.5,Electric Dreams (1984),87197
26513,2.5,"Ice Pirates, The (1984)",87451
26524,4.5,"Times of Harvey Milk, The (1984)",88275
26528,3.125,Anne of Green Gables (1985),88727
26547,4,Police Story (Ging chaat goo si) (1985),89374
26554,4.25,"Quiet Earth, The (1985)",89869
26555,3.166666667,Spies Like Us (1985),90056
26562,4,White Nights (1985),90319
26564,2.25,'Round Midnight (1986),90557
26574,4,Ginger and Fred (Ginger e Fred) (1986),91113
26578,5,"Sacrifice, The (Offret - Sacraficatio) (1986)",91670
26581,2,Sherman's March (1985),91943
26585,3.5,"Better Tomorrow, A (Ying hung boon sik) (1986)",92263
26587,4.4,"Decalogue, The (Dekalog) (1989)",92337
26599,5,"Law of Desire (Ley del deseo, La) (1987)",93412
26603,3.75,Prince of Darkness (1987),93777
26606,4.25,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",93978
26614,3.961538462,"Bourne Identity, The (1988)",94791
26622,3.5,Dominick and Eugene (1988),95050
26631,3,Alice (Neco z Alenky) (1988),95715
26649,3.4,Lonesome Dove (1989),96639
26655,4.5,Common Threads: Stories from the Quilt (1989),97099
26662,3.833333333,Kiki's Delivery Service (Majo no takkyûbin) (1989),97814
26663,4,Monsieur Hire (1989),97904
26680,3.5,Cry-Baby (1990),99329
26684,4,Frankenhooker (1990),99611
26686,3.5,Ghost Dad (1990),99654
26689,2,Havana (1990),99747
26693,3.25,It (1990),99864
26694,4,Ju Dou (1990),99902
26695,3.5,"Krays, The (1990)",99951
26700,1.666666667,Nuns on the Run (1990),100280
26701,4,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),100339
26702,4,"Reflecting Skin, The (1990)",100469
26704,4,State of Grace (1990),100685
26712,4.5,35 Up (1991),101254
26726,2.5,Dutch (1991),101786
26729,4.375,Hearts of Darkness: A Filmmakers Apocalypse (1991),102015
26731,4,Homicide (1991),102048
26732,4,Johnny Stecchino (1991),102164
26736,4,Riki-Oh: The Story of Ricky (Lik Wong) (1991),102293
26737,4,Light Sleeper (1992),102307
26749,5,Prospero's Books (1991),102722
26750,3,Quigley Down Under (1990),102744
26775,1.5,Johnny Suede (1991),104567
26776,3.916666667,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),104652
26782,3,"Mambo Kings, The (1992)",104802
26784,3,Night and the City (1992),105001
26788,3.5,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",105197
26791,5,Shining Through (1992),105391
26797,5,Visions of Light: The Art of Cinematography (1992),105764
26809,4.5,"Baby of Mâcon, The (a.k.a. The Baby of Macon) (1993)",106335
26810,3.25,Bad Boy Bubby (1993),106341
26812,4,Barbarians at the Gate (1993),106356
26819,4,Fortress (1992),106950
26835,3.5,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The (1993)",107861
26838,3.5,"Snapper, The (1993)",108170
26840,3.5,Sonatine (Sonachine) (1993),108188
26842,4,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993),108281
26843,5,Three of Hearts (1993),108334
26850,3,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994),109020
26854,4,"Darkman II: Return of Durant, The (1995)",109552
26865,4.5,Fist of Legend (Jing wu ying xiong) (1994),110200
26870,1.5,Major League II (1994),110442
26886,3,"Defender, The (a.k.a. Bodyguard from Beijing, The) (Zhong Nan Hai bao biao) (1994)",111835
26903,3.75,Whisper of the Heart (Mimi wo sumaseba) (1995),113824
26915,4.5,Tromeo and Juliet (1996),114733
26947,4.5,Pusher (1996),117407
26974,4.166666667,Gummo (1997),119237
26999,2,"Lion King II: Simba's Pride, The (1998)",120131
27002,3.333333333,From the Earth to the Moon (1998),120570
27005,3.5,"Interview, The (1998)",120714
27020,3.5,Gia (1998),123865
27022,4.333333333,Thursday (1998),124901
27032,2,Who Am I? (Wo shi shei) (1998),127357
27075,2.75,Addams Family Reunion (1998),146402
27109,3.75,Lady Snowblood (Shurayukihime) (1973),158714
27156,4.5,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",169858
27178,2.75,In July (Im Juli) (2000),177858
27186,4.5,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),181627
27193,2,Taxi 2 (2000),183869
27251,3.5,"10th Kingdom, The (2000)",207275
27253,4,"Extremely Goofy Movie, An (2000)",208185
27255,2.5,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",209463
27266,3.375,2046 (2004),212712
27317,3.75,Audition (Ôdishon) (1999),235198
27322,3.5,Paragraph 175 (2000),236576
27329,4,Paradise Lost 2: Revelations (2000),239894
27334,3.5,Sound and Fury (2000),240912
27338,3,The Hole (2001),242527
27351,1,Spiral (2000),244870
27369,3.5,Daria: Is It Fall Yet? (2000),250440
27373,3.5,61* (2001),250934
27376,0.5,"Tunnel, The (Tunnel, Der) (2001)",251447
27397,4,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),260991
27410,4,Conspiracy (2001),266425
27416,4,Jalla! Jalla! (2000),269389
27423,4,"O Auto da Compadecida (Dog's Will, A) (2000)",271383
27441,3,Blood: The Last Vampire (2000),275230
27478,2.666666667,Ali G Indahouse (2002),284837
27482,1,Cube 2: Hypercube (2002),285492
27523,4.25,My Sassy Girl (Yeopgijeogin geunyeo) (2001),293715
27544,4,Waterboys (2001),299213
27555,4,Fubar (2002),302585
27592,5,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),310775
27604,2.8,Suicide Club (Jisatsu saakuru) (2001),312843
27611,3.428571429,Battlestar Galactica (2003),314979
27646,4.5,Soldier's Girl (2003),324013
27648,1.5,Bright Young Things (2003),325123
27660,3.676470588,"Animatrix, The (2003)",328832
27664,5,"Brown Bunny, The (2003)",330099
27674,3.75,11:14 (2003),331811
27685,1,Bring It On Again (2004),334965
27689,1,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",337103
27700,4.5,Evil (Ondskan) (2003),338309
27704,2.5,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),338763
27706,3.133333333,Lemony Snicket's A Series of Unfortunate Events (2004),339291
27713,4,Bukowski: Born into This (2003),342150
27721,3.909090909,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",344510
27722,2.5,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),345549
27724,5,Hitler: The Rise of Evil (2003),346293
27727,4,Head-On (Gegen die Wand) (2004),347048
27728,4.333333333,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),347246
27731,3.666666667,"Cat Returns, The (Neko no ongaeshi) (2002)",347618
27741,4.25,"Twilight Samurai, The (Tasogare Seibei) (2002)",351817
27751,3.5,'Salem's Lot (2004),355987
27768,3.5,Intimate Strangers (Confidences trop intimes) (2004),363532
27772,2.25,Ju-on: The Grudge (2002),364385
27773,3.921875,Old Boy (2003),364569
27778,3.5,Ginger Snaps Back: The Beginning (2004),365265
27783,4,"Lost Embrace (Abrazo partido, El) (2004)",366137
27784,2,One Missed Call (Chakushin ari) (2003),366292
27788,3.214285714,"Jacket, The (2005)",366627
27790,3.9,Millions (2004),366777
27792,5,"Saddest Music in the World, The (2003)",366996
27793,1.75,Starship Troopers 2: Hero of the Federation (2004),367093
27798,1,Ju-on: The Grudge 2 (2003),367913
27800,3.5,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),368667
27801,3.25,Ong-Bak: The Thai Warrior (Ong Bak) (2003),368909
27802,4,Infernal Affairs 2 (Mou gaan dou II) (2003),369060
27803,4.333333333,"Sea Inside, The (Mar adentro) (2004)",369702
27808,2.833333333,Spanglish (2004),371246
27812,4.5,Festival Express (2003),372279
27815,3.583333333,"Chorus, The (Choristes, Les) (2004)",372824
27816,2.5,Saints and Soldiers (2003),373283
27821,3.107142857,"Interpreter, The (2005)",373926
27822,3.1,Open Water (2003),374102
27826,5,Touch of Pink (2004),374277
27831,3.722222222,Layer Cake (2004),375912
27834,4.5,"Return, The (Vozvrashcheniye) (2003)",376968
27837,3,Flight of the Phoenix (2004),377062
27838,3.625,Mean Creek (2004),377091
27839,1.5,"Ring Two, The (2005)",377109
27846,4.25,"Corporation, The (2003)",379225
27850,3.3,"Yes Men, The (2003)",379593
27851,3.5,"Fond Kiss, A (Ae Fond Kiss...) (2004)",380366
27857,0.5,As it is in Heaven (Så som i himmelen) (2004),382330
27867,4,"Football Factory, The (2004)",385705
27869,3,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),386064
27871,3,Something the Lord Made (2004),386792
27873,3.5,Metallica: Some Kind of Monster (2004),387412
27875,4,Redemption: The Stan Tookie Williams Story (2004),388367
27876,3,Schultze Gets the Blues (2003),388395
27878,3.785714286,Born into Brothels (2004),388789
27879,2.333333333,DiG! (2004),388888
27882,5,Riding Giants (2004),389326
27899,3.5,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),399877
27904,3.392857143,"Scanner Darkly, A (2006)",405296
27912,4,Outfoxed: Rupert Murdoch's War on Journalism (2004),418038
27922,4,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),500140
30707,3.7,Million Dollar Baby (2004),405159
30712,4.25,"Narrow Margin, The (1952)",44954
30723,4,Vincent & Theo (1990),100873
30745,3.666666667,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),361668
30749,3.984375,Hotel Rwanda (2004),395169
30783,3,Blood and Black Lace (Sei donne per l'assassino) (1964),58567
30793,3.180851064,Charlie and the Chocolate Factory (2005),367594
30803,3.833333333,3-Iron (Bin-jip) (2004),423866
30810,3.568965517,"Life Aquatic with Steve Zissou, The (2004)",362270
30812,3.617647059,"Aviator, The (2004)",338751
30816,3.8125,"Phantom of the Opera, The (2004)",293508
30818,2.5,Beyond the Sea (2004),363473
30820,3.428571429,"Woodsman, The (2004)",361127
30822,3.722222222,In Good Company (2004),385267
30825,3.32,Meet the Fockers (2004),290002
30846,3,"Assassination of Richard Nixon, The (2004)",364961
30848,2.5,"Love Song for Bobby Long, A (2004)",369672
30850,4.5,"Merchant of Venice, The (2004)",379889
30867,4,Kamikaze Girls (Shimotsuma monogatari) (2004),416220
30883,2,Fat Albert (2004),396592
30892,3.5,In the Realms of the Unreal (2004),390123
30894,2,White Noise (2005),375210
30898,3.333333333,"Upside of Anger, The (2005)",365885
31000,2.5,Sweet Liberty (1986),92035
31026,4.5,"Phantom of the Opera, The (1989)",98090
31035,3.25,Testament (1983),86429
31101,4,Stander (2003),326208
31104,3,Hester Street (1975),73107
31109,3,"Bigamist, The (1953)",45557
31114,4,Imaginary Heroes (2004),373024
31116,3.75,Sergeant York (1941),34167
31150,3.75,Wizards (1977),76929
31156,3,Abbott and Costello Meet the Invisible Man (1951),43255
31162,2.5,"Life and Death of Peter Sellers, The (2004)",352520
31184,4.5,Appleseed (Appurushîdo) (2004),401233
31193,4,"Many Adventures of Winnie the Pooh, The (1977)",76363
31221,2.3,Elektra (2005),357277
31225,4.25,Coach Carter (2005),393162
31270,3.5,Shivers (They Came from Within) (1975),73705
31284,3.5,"Star Is Born, A (1976)",75265
31290,0.5,Beastmaster 2: Through the Portal of Time (1991),101412
31364,2.25,Memories of Murder (Salinui chueok) (2003),353969
31374,2.25,Hobson's Choice (1954),47094
31408,4.25,Summer Storm (Sommersturm) (2004),420206
31410,3.975,"Downfall (Untergang, Der) (2004)",363163
31413,5,"White Sound, The (Das weiße Rauschen) (2001)",276617
31420,3.5,Assault on Precinct 13 (2005),398712
31422,2,Are We There Yet? (2005),368578
31427,4.5,Hide and Seek (2005),382077
31431,1,Boogeyman (2005),357507
31433,4.166666667,"Wedding Date, The (2005)",372532
31435,4.75,Rory O'Shea Was Here (Inside I'm Dancing) (2004),417791
31437,4,Nobody Knows (Dare mo shiranai) (2004),408664
31445,2,Employee of the Month (2004),362590
31502,2.5,Salem's Lot (1979),79844
31522,2.75,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",79095
